num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2021S008689;19/05/2021;9:45:00;PLAZA. LEGAZPI / PASEO. DELICIAS;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"441024,679";"4471423,508";N;NULL
2021S008689;19/05/2021;9:45:00;PLAZA. LEGAZPI / PASEO. DELICIAS;1;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"441024,679";"4471423,508";N;NULL
2021S008690;19/05/2021;12:20:00;RONDA. SOBRADIEL / RONDA. ABUBILLA;36;16;HORTALEZA;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"445942,19";"4478467,247";N;NULL
2021S008690;19/05/2021;12:20:00;RONDA. SOBRADIEL / RONDA. ABUBILLA;36;16;HORTALEZA;Colisión fronto-lateral;Despejado;Camión rígido;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;"445942,19";"4478467,247";N;NULL
2021S008690;19/05/2021;12:20:00;RONDA. SOBRADIEL / RONDA. ABUBILLA;36;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;"445942,19";"4478467,247";N;NULL
2021S008692;20/05/2021;9:15:00;CMNO. POZO DEL TIO RAIMUNDO / CALL. GAMONAL;27;18;VILLA DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"445084,205";"4469150,784";N;NULL
2021S008692;20/05/2021;9:15:00;CMNO. POZO DEL TIO RAIMUNDO / CALL. GAMONAL;27;18;VILLA DE VALLECAS;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"445084,205";"4469150,784";N;NULL
2021S008693;19/05/2021;8:30:00;CALL. MESENA / CALL. AÑASTRO;54;16;HORTALEZA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;"443759,649";"4479849,961";N;NULL
2021S008693;19/05/2021;8:30:00;CALL. MESENA / CALL. AÑASTRO;54;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;"443759,649";"4479849,961";N;NULL
2021S008694;20/05/2021;10:45:00;CALL. ALCALA / CALL. GRAN VIA;39;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"440866,719";"4474458,105";N;NULL
2021S008694;20/05/2021;10:45:00;CALL. ALCALA / CALL. GRAN VIA;39;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"440866,719";"4474458,105";N;NULL
2021S008695;20/05/2021;11:25:00;"CALL. CANILLAS, 102";102;5;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"443250,876";"4477238,652";N;NULL
2021S008695;20/05/2021;11:25:00;"CALL. CANILLAS, 102";102;5;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Peatón;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"443250,876";"4477238,652";N;NULL
2021S008695;20/05/2021;11:25:00;"CALL. CANILLAS, 102";102;5;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Hombre;1;Atención en urgencias sin posterior ingreso;"443250,876";"4477238,652";N;NULL
2021S008697;20/05/2021;9:41:00;"AUTOV. M-30, PK 8,900 CALZADA 2 CENTRAL";+00900E;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"443601,764";"4473141,415";N;NULL
2021S008697;20/05/2021;9:41:00;"AUTOV. M-30, PK 8,900 CALZADA 2 CENTRAL";+00900E;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"443601,764";"4473141,415";N;NULL
2021S008697;20/05/2021;9:41:00;"AUTOV. M-30, PK 8,900 CALZADA 2 CENTRAL";+00900E;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;"443601,764";"4473141,415";N;NULL
2021S008697;20/05/2021;9:41:00;"AUTOV. M-30, PK 8,900 CALZADA 2 CENTRAL";+00900E;14;MORATALAZ;Colisión múltiple;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;"443601,764";"4473141,415";N;NULL
2021S008698;20/05/2021;11:35:00;"AVDA. GRAN VIA DEL ESTE, 80";80;18;VILLA DE VALLECAS;Otro;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;"447388,991";"4470995,783";N;NULL
2021S008699;20/05/2021;10:15:00;AVDA. POBLADOS / AVDA. ABRANTES;105;11;CARABANCHEL;Alcance;Despejado;Todo terreno;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"437781,829";"4469481,131";N;NULL
2021S008699;20/05/2021;10:15:00;AVDA. POBLADOS / AVDA. ABRANTES;105;11;CARABANCHEL;Alcance;Despejado;Todo terreno;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"437781,829";"4469481,131";N;NULL
2021S008699;20/05/2021;10:15:00;AVDA. POBLADOS / AVDA. ABRANTES;105;11;CARABANCHEL;Alcance;Despejado;Todo terreno;Pasajero;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"437781,829";"4469481,131";N;NULL
2021S008699;20/05/2021;10:15:00;AVDA. POBLADOS / AVDA. ABRANTES;105;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;"437781,829";"4469481,131";N;NULL
2021S008700;18/05/2021;22:00:00;"CALL. ADRIAN PULIDO, 3";3;6;TETUÁN;Caída;Despejado;VMU eléctrico;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"440123,726";"4478332,365";N;NULL
2021S008701;19/05/2021;9:10:00;"RONDA. COMUNICACION, 5";5;8;FUENCARRAL-EL PARDO;Solo salida de la vía;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"443629,501";"4485382,721";N;NULL
2021S008702;20/05/2021;12:10:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"441168,136";"4474547,17";N;NULL
2021S008702;20/05/2021;12:10:00;PLAZA. CIBELES / PASEO. RECOLETOS;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"441168,136";"4474547,17";N;NULL
2021S008703;20/05/2021;12:40:00;"CALL. DARIO APARICIO, 33";33;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"434861,386";"4480249,11";N;NULL
2021S008704;19/05/2021;23:45:00;CALL. MARCELO USERA / CALL. ISABELITA USERA;1;12;USERA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"440299,489";"4470848,597";N;NULL
2021S008704;19/05/2021;23:45:00;CALL. MARCELO USERA / CALL. ISABELITA USERA;1;12;USERA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"440299,489";"4470848,597";N;NULL
2021S008705;19/05/2021;17:50:00;"CALL. ALCALA, 89";89;4;SALAMANCA;Atropello a persona;Despejado;VMU eléctrico;Conductor;Desconocido;Desconocido;NULL;NULL;"441881,172";"4474702,743";N;NULL
2021S008705;19/05/2021;17:50:00;"CALL. ALCALA, 89";89;4;SALAMANCA;Atropello a persona;Despejado;VMU eléctrico;Peatón;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"441881,172";"4474702,743";N;NULL
2021S008706;20/05/2021;15:15:00;CALL. PEÑARANDA DE BRACAMONTE / CALL. VILLAMAYOR DE SANTIAGO;10;18;VILLA DE VALLECAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"448572,886";"4469355,569";N;NULL
2021S008706;20/05/2021;15:15:00;CALL. PEÑARANDA DE BRACAMONTE / CALL. VILLAMAYOR DE SANTIAGO;10;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;"448572,886";"4469355,569";N;NULL
2021S008707;20/05/2021;14:50:00;"CALL. MARTIN DE LOS HEROS, 59";59;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;"439169,773";"4475566,46";N;NULL
2021S008708;20/05/2021;15:10:00;CALL. VALMOJADO / CALL. LOS YEBENES;37;10;LATINA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"435810,56";"4472228,143";N;NULL
2021S008708;20/05/2021;15:10:00;CALL. VALMOJADO / CALL. LOS YEBENES;37;10;LATINA;Colisión fronto-lateral;Despejado;Furgoneta;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"435810,56";"4472228,143";N;NULL
2021S008708;20/05/2021;15:10:00;CALL. VALMOJADO / CALL. LOS YEBENES;37;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"435810,56";"4472228,143";N;NULL
2021S008709;20/05/2021;14:52:00;"CALL. JUAN DE MENA, 14";14;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"441492,555";"4474308,087";N;NULL
2021S008709;20/05/2021;14:52:00;"CALL. JUAN DE MENA, 14";14;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"441492,555";"4474308,087";N;NULL
2021S008710;19/05/2021;16:05:00;CALL. COMANDANTE AZCARRAGA / CALL. SANTA MARIA MAGDALENA;3;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Tractocamión;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;"443179,88";"4479182,413";N;NULL
2021S008710;19/05/2021;16:05:00;CALL. COMANDANTE AZCARRAGA / CALL. SANTA MARIA MAGDALENA;3;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"443179,88";"4479182,413";N;NULL
2021S008711;20/05/2021;14:35:00;"CALL. VITRUVIO, 5";5;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;"441558,766";"4477119,148";N;NULL
2021S008711;20/05/2021;14:35:00;"CALL. VITRUVIO, 5";5;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"441558,766";"4477119,148";N;NULL
2021S008712;20/05/2021;15:00:00;CALL. MOSCATELAR / CALL. MILAN;24A;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;"445106,35";"4478701,129";N;NULL
2021S008712;20/05/2021;15:00:00;CALL. MOSCATELAR / CALL. MILAN;24A;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"445106,35";"4478701,129";N;NULL
2021S008713;20/05/2021;16:20:00;"CALL. PINAR DE SAN JOSE, 17A";17A;11;CARABANCHEL;Otro;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;"435181,332";"4468405,7";N;NULL
2021S008714;20/05/2021;15:45:00;"PASEO. EXTREMADURA, 89";89;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"437762,816";"4473717,332";N;NULL
2021S008714;20/05/2021;15:45:00;"PASEO. EXTREMADURA, 89";89;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"437762,816";"4473717,332";N;NULL
2021S008715;20/05/2021;16:20:00;"CALL. ALBERTO AGUILERA, 35";35;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;"439452,74";"4475766,909";N;NULL
2021S008715;20/05/2021;16:20:00;"CALL. ALBERTO AGUILERA, 35";35;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;"439452,74";"4475766,909";N;NULL
2021S008715;20/05/2021;16:20:00;"CALL. ALBERTO AGUILERA, 35";35;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;"439452,74";"4475766,909";N;NULL
2021S008716;20/05/2021;17:00:00;"AVDA. BUENOS AIRES, 56";56;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"444551,713";"4470812,682";N;NULL
2021S008716;20/05/2021;17:00:00;"AVDA. BUENOS AIRES, 56";56;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Vehículo articulado;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"444551,713";"4470812,682";N;NULL
2021S008718;20/05/2021;16:30:00;CALL. JOSE ORTEGA Y GASSET / CALL. ALCANTARA;78;4;SALAMANCA;Caída;NULL;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"442864,719";"4475676,895";N;NULL
2021S008719;18/05/2021;19:30:00;AVDA. AVIACION / CALL. MIRABEL;16;10;LATINA;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"433644,087";"4469750,337";N;NULL
2021S008719;18/05/2021;19:30:00;AVDA. AVIACION / CALL. MIRABEL;16;10;LATINA;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"433644,087";"4469750,337";N;NULL
2021S008719;18/05/2021;19:30:00;AVDA. AVIACION / CALL. MIRABEL;16;10;LATINA;Alcance;NULL;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;"433644,087";"4469750,337";N;NULL
2021S008719;18/05/2021;19:30:00;AVDA. AVIACION / CALL. MIRABEL;16;10;LATINA;Alcance;NULL;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;"433644,087";"4469750,337";N;NULL
2021S008722;18/05/2021;15:30:00;"CALL. LOS YEBENES, 6";6;10;LATINA;Atropello a animal;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;"435653,234";"4472341,962";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Pasajero;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Pasajero;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Pasajero;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008723;19/05/2021;14:32:00;CUSTA. SAGRADO CORAZON / CALL. SANTA MARIA MAGDALENA;6;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"443035,541";"4479719,944";N;NULL
2021S008724;20/05/2021;17:20:00;"PASEO. INFANTA ISABEL, 27";27;3;RETIRO;Colisión múltiple;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"441744,351";"4473087,134";N;NULL
2021S008724;20/05/2021;17:20:00;"PASEO. INFANTA ISABEL, 27";27;3;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"441744,351";"4473087,134";N;NULL
2021S008724;20/05/2021;17:20:00;"PASEO. INFANTA ISABEL, 27";27;3;RETIRO;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"441744,351";"4473087,134";N;NULL
2021S008725;20/05/2021;17:50:00;"AUTOV. M-30, C-1 LA PK 2.400";+00200I;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;"443394,706";"4479549,532";N;NULL
2021S008725;20/05/2021;17:50:00;"AUTOV. M-30, C-1 LA PK 2.400";+00200I;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"443394,706";"4479549,532";N;NULL
2021S008725;20/05/2021;17:50:00;"AUTOV. M-30, C-1 LA PK 2.400";+00200I;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"443394,706";"4479549,532";N;NULL
2021S008726;20/05/2021;17:50:00;"CALL. ARTURO SORIA, 95";95;15;CIUDAD LINEAL;Colisión múltiple;NULL;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"444887,958";"4477634,669";N;NULL
2021S008726;20/05/2021;17:50:00;"CALL. ARTURO SORIA, 95";95;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"444887,958";"4477634,669";N;NULL
2021S008726;20/05/2021;17:50:00;"CALL. ARTURO SORIA, 95";95;15;CIUDAD LINEAL;Colisión múltiple;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"444887,958";"4477634,669";N;NULL
2021S008727;20/05/2021;18:44:00;"CALL. PUERTO DE BALBARAN, 133";133;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"444250,379";"4469750,486";N;NULL
2021S008727;20/05/2021;18:44:00;"CALL. PUERTO DE BALBARAN, 133";133;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"444250,379";"4469750,486";N;NULL
2021S008728;20/05/2021;18:30:00;"CALL. AGASTIA, 3";3;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"445115,745";"4477142,877";N;NULL
2021S008728;20/05/2021;18:30:00;"CALL. AGASTIA, 3";3;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Mujer;NULL;NULL;"445115,745";"4477142,877";N;NULL
2021S008729;20/05/2021;17:44:00;"CALL. SANTA RITA, 8";8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"443372,71";"4477407,777";N;NULL
2021S008729;20/05/2021;17:44:00;"CALL. SANTA RITA, 8";8;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;"443372,71";"4477407,777";N;NULL
2021S008730;20/05/2021;17:30:00;"CALL. HALCONERO DEL REY, 0";0;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437683,557";"4468934,07";N;NULL
2021S008731;20/05/2021;18:32:00;"CALL. FRANCISCO SILVELA, 74";74;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;"442715,148";"4476326,666";N;NULL
2021S008731;20/05/2021;18:32:00;"CALL. FRANCISCO SILVELA, 74";74;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"442715,148";"4476326,666";N;NULL
2021S008732;20/05/2021;20:15:00;"CALL. VIA, 57";57;11;CARABANCHEL;Colisión lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;"439036,148";"4470795,603";N;NULL
2021S008732;20/05/2021;20:15:00;"CALL. VIA, 57";57;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;"439036,148";"4470795,603";N;NULL
2021S008733;20/05/2021;15:00:00;CALL. PROVISIONAL IVECO-PEGASO DOS / AVDA. ARAGON;31;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;"453617,301";"4477233,339";N;NULL
2021S008735;20/05/2021;20:55:00;GTA. SAN VICENTE / PASEO. FLORIDA;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;"438882,625";"4474706,341";N;NULL
2021S008735;20/05/2021;20:55:00;GTA. SAN VICENTE / PASEO. FLORIDA;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;De 55 a 59 años;Mujer;3;Ingreso superior a 24 horas;"438882,625";"4474706,341";N;NULL
2021S008736;20/05/2021;16:40:00;CALL. PRINCESA / CALL. SERRANO JOVER;40;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"439343,977";"4475627,684";N;NULL
2021S008736;20/05/2021;16:40:00;CALL. PRINCESA / CALL. SERRANO JOVER;40;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;"439343,977";"4475627,684";N;NULL
2021S008737;20/05/2021;21:15:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;3;3;RETIRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"441575,692";"4473182,797";N;NULL
2021S008737;20/05/2021;21:15:00;PASEO. INFANTA ISABEL / CALL. ALFONSO XII;3;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"441575,692";"4473182,797";N;NULL
2021S008738;20/05/2021;21:15:00;"CALL. HIGUERAS, 59";59;10;LATINA;Caída;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;"436754,887";"4472803,501";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008740;20/05/2021;21:15:00;PLAZA. CARDENAL CISNEROS / CALL. JUAN DE HERRERA;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Hombre;NULL;NULL;"438352,825";"4476827,275";N;NULL
2021S008741;20/05/2021;21:25:00;"GTA. PUERTA DE TOLEDO, 2";2;2;ARGANZUELA;Colisión fronto-lateral;NULL;Autobús;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"439641,689";"4473117,8";N;NULL
2021S008741;20/05/2021;21:25:00;"GTA. PUERTA DE TOLEDO, 2";2;2;ARGANZUELA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;"439641,689";"4473117,8";N;NULL
2021S008744;20/05/2021;23:30:00;"AUTOV. M-30, +00600I  14RC02";+00600I;4;SALAMANCA;Solo salida de la vía;Despejado;Motocicleta hasta 125cc;Conductor;De 65 a 69 años;Hombre;3;Ingreso superior a 24 horas;"443427,066";"4482839,169";N;NULL
2021S008746;21/05/2021;0:15:00;CALL. CRISTOBAL BORDIU / CALL. ALONSO CANO;7;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;"440856,02";"4477155,198";N;NULL
2021S008746;21/05/2021;0:15:00;CALL. CRISTOBAL BORDIU / CALL. ALONSO CANO;7;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"440856,02";"4477155,198";N;NULL
2021S008749;20/05/2021;22:30:00;"CALL. BRAVO MURILLO, 101";101;6;TETUÁN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"440259,226";"4477583,482";N;NULL
